,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,availability_365
716,1549973,Spacious Fast Internet Walk to UW43,3074414,Melissa,University District,47.65917007373711,-122.31653539871523,Entire home/apt,$78.00,2,7,2014-11-09,365
717,1123977,Lovely 1 bedroom apartment,2051621,Kristi,University District,47.66456190765464,-122.30839942990947,Entire home/apt,$150.00,7,8,2015-10-19,365
718,5719631,Steps to UW spacious New carpet 33,3074414,Melissa,University District,47.6589290542303,-122.31630780258705,Entire home/apt,$95.00,1,3,2015-08-04,365
719,9580209,"2 Baths W/D,View walk UW (302)",2911360,Ren,University District,47.66314002556739,-122.30285003939986,Entire home/apt,$155.00,1,0,,365
720,9364220,Studio Apt w/ Patio - #B02,23502285,Matt,University District,47.65760578287435,-122.31444467021923,Entire home/apt,$109.00,1,1,2015-12-17,362
721,9663221,"Center UW, Comfy, Quiet &View (217)",2911360,Ren,University District,47.662395381205556,-122.31462984408985,Entire home/apt,$80.00,1,0,,365
722,9636952,Center UW Blast Internet New #101,2911360,Ren,University District,47.66307119948014,-122.31301726801985,Entire home/apt,$80.00,1,0,,365
723,8594059,Sweet Family Home near UW,621691,Rachael,University District,47.67056917067303,-122.31579486009882,Entire home/apt,$125.00,1,2,2016-01-01,347
724,6278756,Master Bedroom in 3BD Apartment,32640082,Malika,University District,47.65641448777153,-122.31723831850378,Private room,$55.00,1,1,2015-06-25,204
725,3679617,"Center UW, Comfy, Clean &View (204)",3074414,Melissa,University District,47.66169363972226,-122.31291415717227,Entire home/apt,$98.00,1,15,2015-10-25,365
726,9416551,"Center UW, Comfy, Quiet &View (303)",2911360,Ren,University District,47.663145437417285,-122.31341300715955,Entire home/apt,$82.00,1,0,,340
727,8322107,Cozy 1bed apartment in the U-Dist,41323391,Ivy,University District,47.65730353344232,-122.31866010570542,Entire home/apt,$70.00,2,0,,90
728,9511676,Cozy room in the U-District,20847926,Dorothy,,47.657417641436034,-122.32064407884278,Private room,$55.00,2,0,,98
729,3158243,"Spacious,modernU Village W/D (304) ",3074414,Melissa,University District,47.66436520121168,-122.30322582970777,Entire home/apt,$110.00,2,13,2015-09-28,221
730,8327124,Ideal for Family Reunions/Getaways,658155,Joe,University District,47.667575378458956,-122.31871564666314,Entire home/apt,$350.00,3,1,2015-11-20,331
731,4311078,Ravenna Craftsman - 4 Bdrm by UW!,430709,Sea To Sky Rentals,University District,47.668251515264366,-122.30944969560088,Entire home/apt,$295.00,3,2,2015-11-25,329
732,3329962,"Super comfortable, UW (44)",3074414,Melissa,University District,47.65962584333522,-122.31742070915935,Entire home/apt,$105.00,2,25,2015-08-01,365
733,3263071,New carpet Walk to UW. Quiet Top 50,3074414,Melissa,University District,47.657530358517434,-122.31785317939327,Entire home/apt,$85.00,1,17,2015-09-18,365
734,7302675,Apt In University District w/ View,38251968,Jonathan,University District,47.65932930265247,-122.31345647633181,Entire home/apt,$75.00,3,0,,150
735,6250399,Center UW Comfy Wood Floor (216),3074414,Melissa,University District,47.66145427696404,-122.3129248667416,Entire home/apt,$95.00,3,1,2015-08-23,179
736,7387294,Spacious Room in the U District,28715163,Julie,University District,47.667492333768074,-122.3152824488783,Private room,$75.00,2,12,2015-11-23,320
737,7363462,The Pink Room w/Breakfast,26967583,Dario,University District,47.66667724472578,-122.31634372180194,Private room,$45.00,1,28,2015-12-25,88
738,6796336,A duplex near U district!,35574532,Minako Xin Wei,University District,47.666224744607774,-122.31760932552228,Private room,$30.00,1,1,2015-08-29,180
739,8156894,UW Hacker House - 2nd flr 4p 2L,1243056,Andrew,University District,47.6586576469736,-122.31896668433814,Shared room,$42.00,4,0,,365
740,1150519,Classic Craftsman - 95 Walk Score!,6305984,Sarah,Roosevelt,47.671369700249684,-122.31579868768169,Entire home/apt,$250.00,2,10,2015-12-01,338
741,5969872,U-District/Ravenna Townhouse Room,4901731,Joachim,University District,47.671405728943846,-122.31678474108469,Private room,$43.00,1,11,2015-12-23,336
742,9617068,Modern apt with vintage flair,13267774,Jessica,,47.66311746594501,-122.31881338569708,Entire home/apt,$125.00,1,1,2015-12-20,365
743,4438188,Great Location Near the University,2277537,Sally,University District,47.66818255139419,-122.31737174737631,Entire home/apt,$112.00,2,40,2015-11-20,118
744,1521633,"3 Min walk to UW, Large Quiet (51)",3074414,Melissa,University District,47.657124776967365,-122.3178221340468,Entire home/apt,$85.00,4,8,2015-10-06,365
745,6623079,Small&cozy place to stay in Seattle,34664295,Sofwa,University District,47.657006521696275,-122.319619660833,Private room,$63.00,1,9,2015-08-10,192
746,7561254,The Yellow Room w/Breakfast,26967583,Dario,University District,47.667095685354774,-122.3168085938215,Private room,$41.00,1,15,2015-12-20,173
747,3494608,Bright Remodeled Basement Apartment,17595871,Anne,University District,47.66580428060751,-122.32088757675614,Entire home/apt,$79.00,5,17,2015-11-25,143
748,3085726,Across St. UW Tower Hotel Deca 206,3074414,Melissa,University District,47.66250162237267,-122.3134162533817,Entire home/apt,$70.00,3,1,2014-10-17,365
749,2256124,The perfect home base in U-District,11521444,Dan,University District,47.666914498204974,-122.31427340251001,Entire home/apt,$85.00,3,36,2015-10-26,168
750,7071021,Center UW Quiet Comfy shortwalk 308,3074414,Melissa,University District,47.66125017620657,-122.31439334082391,Entire home/apt,$110.00,1,5,2015-08-31,365
751,9465815,Nice bedroom close to UW and bus,17170275,Yaoyu,University District,47.66581865947708,-122.30317129207455,Private room,$53.00,1,1,2015-12-24,45
752,6938103,Comfortable Room Near UW,11613383,Brady,University District,47.667650626898464,-122.31948013873951,Private room,$75.00,1,3,2015-08-09,317
753,6913414,3 BR/1 BA Seattle Cottage,8635747,Jenna,University District,47.671198790732994,-122.31509324262348,Entire home/apt,$125.00,2,10,2015-12-22,236
754,3706719,Center UW Comfy Quiet & View (306),3074414,Melissa,University District,47.6613229494867,-122.31498353855407,Entire home/apt,$90.00,2,6,2015-08-30,365
755,8174626,UW Studio Apartment,16756919,Morteza,University District,47.66443670912076,-122.30673806651392,Entire home/apt,$85.00,2,14,2015-12-15,361
756,1571230,Center UW Blast Internet New #102,3074414,Melissa,University District,47.66116769019261,-122.31465123900637,Entire home/apt,$85.00,2,12,2015-10-25,365
757,4270642,Remodeled wood Floor walk to UW 101,3074414,Melissa,University District,47.66101091990224,-122.31373440078272,Entire home/apt,$88.00,2,12,2015-10-24,365
758,5407311,Serene W/D  walk toUW/U Village 404,3074414,Melissa,University District,47.66267229546644,-122.3043698309528,Entire home/apt,$92.00,2,1,2015-03-28,228
759,9976135,Cute room right by express lane,38224565,Stella,University District,47.658953087113076,-122.32197858006727,Private room,$28.00,1,0,,10
760,9558353,Center UW Blast Internet New #102,2911360,Ren,University District,47.6614849480491,-122.31569340276803,Entire home/apt,$70.00,2,1,2015-11-27,57
761,7247767,Deluxe Room/Full Bath in U District,37952534,Scott And Delmis,,47.66852257817995,-122.3154539657994,Private room,$78.00,2,18,2016-01-01,361
762,7035077,Small room w. mattress close to DT,36882932,Bilal,,47.66948569204274,-122.31455013476595,Private room,$30.00,1,0,,365
763,7353834,Center UW Good WiFi Comfy 217,3074414,Melissa,University District,47.661294011495436,-122.3131820121498,Entire home/apt,$93.00,2,2,2015-08-16,146
764,9319891,Private bath walk UW U Village(202),2911360,Ren,University District,47.66317893273352,-122.30399039504594,Private room,$65.00,1,0,,278
765,6575407,Room with Downtown Seattle Views!,20181500,Shayna,University District,47.6640470302401,-122.31821953257312,Private room,$120.00,1,1,2015-09-25,365
766,7550234,Blue Nautical Room w/Breakfast,26967583,Dario,University District,47.66871492932789,-122.31631621598132,Private room,$40.00,1,23,2015-12-20,86
767,8939736,The Fireplace Room w/Breakfast,26967583,Dario,,47.66312228589958,-122.30983960674463,Private room,$43.00,1,9,2015-12-23,324
768,7247720,Standard room with 3/4 bath by UW,37952534,Scott And Delmis,University District,47.66833787980445,-122.3151859508812,Private room,$70.00,2,18,2015-11-29,363
769,1786923,Interns-New available Walk to UW 41,3074414,Melissa,University District,47.658363159949076,-122.3180063264223,Entire home/apt,$90.00,2,9,2015-09-30,349
770,7649837,"Clean, New, Upscale Studio Near UW",11186435,Luyan,University District,47.6610967060518,-122.3187739799985,Entire home/apt,$90.00,2,9,2015-09-21,84
771,3610724,Cozy Apartment near UW ,1204406,Mariel,University District,47.664423566404345,-122.3032118919272,Entire home/apt,$85.00,1,62,2016-01-01,361
772,7988337,Charming 1920s Unit in U-District,12356916,Tiffany,University District,47.660441584973924,-122.31376828743194,Entire home/apt,$115.00,1,14,2015-12-30,357
773,1773803,View Emerald City Jewel Apt UW 1BD,8026420,Sheldon,University District,47.65877002754865,-122.31369043358386,Entire home/apt,$89.00,1,124,2015-12-06,362
774,7536074,Seattle Green House Aprtment Campus,39485528,Sandra,University District,47.65825773833654,-122.31356599400931,Entire home/apt,$185.00,1,1,2015-07-25,365
775,3770248,"Center UW, Convenient  Comfy  (212)",3074414,Melissa,University District,47.661546118174684,-122.31479365243338,Entire home/apt,$85.00,1,5,2015-09-26,365
776,9097754,Architects' Garden Retreat,47432674,Vicki,University District,47.66856586583583,-122.30746196378223,Entire home/apt,$135.00,2,0,,89
777,3291295,Sunny 1BR Apt in the U District,228678,Katie,University District,47.65883580598525,-122.31814955929691,Entire home/apt,$95.00,2,11,2015-06-12,88
778,8171726,4BD/1BA Townhouse Close to UW,43124221,Khristy,University District,47.65721705819161,-122.3142328619162,Entire home/apt,$306.00,1,1,2015-11-08,0
779,10031055,The Herbal U,48196470,Jeremiah,,47.66692210432474,-122.31720189306377,Shared room,$29.00,1,0,,82
780,8939595,The Parisian Room w/ Breakfast,26967583,Dario,,47.662994720856474,-122.31022150527045,Private room,$47.00,1,14,2015-12-16,356
781,8155580,UW Hacker House- 2nd flr 2p L,1243056,Andrew,University District,47.658248861506365,-122.31763887213249,Shared room,$50.00,4,1,2015-12-20,365
782,6705584,Remodeled Hardwood 3 min walk UW 37,3074414,Melissa,University District,47.65856120833457,-122.31608656335912,Entire home/apt,$105.00,1,3,2015-10-01,365
783,1417880,Center UW 2 beds large Quiet  (210),3074414,Melissa,University District,47.66147374152715,-122.31356281044512,Entire home/apt,$83.00,3,11,2014-09-03,365
784,7245692,"Private bedroom & bathroom, parking",37938910,Magdalena,,47.667657482390815,-122.31780716890728,Private room,$73.00,1,5,2015-10-16,356
785,7153101,New Spacious Private Home UW Lake U,37461306,Rory,University District,47.65665819458098,-122.32031378158017,Entire home/apt,$92.00,1,34,2015-12-28,335
786,9014572,Cozy private room very close to UW,19381151,Yifan,,47.66270102791644,-122.309732056787,Private room,$69.00,1,0,,365
787,585418,"Quiet Stay—UW, UDistrict, UVillage",2225735,Angela,University District,47.6644857528012,-122.30467063357894,Shared room,$59.00,1,146,2015-09-30,171
788,4484426,"2 Baths W/D,View,  Walk UW (402)",3074414,Melissa,University District,47.662360599433896,-122.30242395277931,Entire home/apt,$145.00,1,7,2015-11-21,365
789,3291777,Spacious and so close to UW (34),3074414,Melissa,University District,47.65863155005484,-122.31776635593395,Entire home/apt,$95.00,2,7,2015-08-25,365
790,3096191,View Walk to UW Village 2B 2B (402),2911360,Ren,University District,47.66321788314095,-122.30437085771636,Entire home/apt,$150.00,1,8,2014-09-02,365
791,9865846,Cozy Duplex Near UW,22302229,Rachel,,47.66713218086825,-122.31644887976832,Entire home/apt,$85.00,1,1,2015-12-20,364
792,6249536,Center UW Comfy  New kitchen 103,3074414,Melissa,University District,47.663134577864504,-122.31455824953021,Entire home/apt,$98.00,2,2,2015-11-07,365
793,5744931,University District One Bedroom,16756919,Morteza,University District,47.66396766058472,-122.30651847741079,Entire home/apt,$110.00,2,7,2015-09-09,365
794,8156764,UW Hacker House - 2nd flr 4p 1L,1243056,Andrew,University District,47.657314087460186,-122.31975999730996,Shared room,$42.00,4,0,,338
795,3303857,"Cool, Fast WIFI walk to UW (14) ",3074414,Melissa,University District,47.65860891102937,-122.31771304868195,Entire home/apt,$95.00,2,23,2015-09-16,365
796,8155710,UW Hacker House - 2nd flr 4p 1U,1243056,Andrew,University District,47.65688213347102,-122.31827300837465,Shared room,$42.00,4,2,2015-12-19,365
797,3843706,Charming Ravenna Park / UW  3br 2ba,19811465,Maryanne,Roosevelt,47.671604664766036,-122.31576541332286,Entire home/apt,$250.00,3,2,2015-09-26,309
798,8156860,UW Hacker House - 2nd flr 4p 2U,1243056,Andrew,University District,47.65697101562817,-122.31891805261412,Shared room,$42.00,4,0,,365
799,9316399,Cozy and central in the U District,27711842,Alden,University District,47.663918170922614,-122.31134231156015,Private room,$40.00,1,4,2015-12-01,89
800,293890,"Cozy, Spacious 2 BD in Roosevelt",1520116,Laura,University District,47.66902313550703,-122.31588247376602,Entire home/apt,$80.00,2,19,2014-04-22,214
801,7915432,Townhouse in the U-District,26389600,Ben,University District,47.66353217104436,-122.31149151494371,Shared room,$40.00,1,1,2015-12-03,365
802,7501583,Remodeled Craftsman in Seattle,38023946,Katie,University District,47.6688161745499,-122.31844165100115,Entire home/apt,$275.00,1,0,,139
803,10126050,Unfurnished Studio in GREAT locatio,41612343,Emily,University District,47.657414116452685,-122.31582407185034,Entire home/apt,$47.00,1,0,,28
804,7807658,Top Floor Corner Apt-Downtown View,41099211,Spencer,University District,47.66048820478944,-122.31483485267373,Shared room,$118.00,1,1,2015-08-16,365
805,1589461,Hardwood Clean Quiet Walk to UW (52,3074414,Melissa,University District,47.65697035652631,-122.31577978392693,Entire home/apt,$105.00,3,5,2015-08-18,365
806,9303530,2 Ba/2 Br Fast Wifi Walk to UW (35),2911360,Ren,University District,47.65747556063892,-122.3175426747438,Entire home/apt,$150.00,1,1,2015-12-02,365
807,7809718,University District Oasis!,601236,Meg,University District,47.67042421546338,-122.3152792275667,Entire home/apt,$250.00,2,5,2015-11-07,317
808,140331,Metrobilly Retreat,683617,Jana,Harrison/Denny-Blaine,47.61893903258519,-122.29212341783386,Private room,$88.00,1,93,2015-06-03,361
809,9462315,Luxury bedroom in Madison Park,3240797,Angela,Harrison/Denny-Blaine,47.62371456878761,-122.29122744660849,Private room,$139.00,1,0,,365
810,565703,Garden Apartment in Madison Valley,2781551,Ron,Minor,47.62016189587234,-122.29581428532816,Entire home/apt,$128.00,2,158,2015-12-31,334
811,1147349,Cute Lower-Level 1 Bd. Apartment,6162459,Jessica,Harrison/Denny-Blaine,47.624593417925794,-122.29454683181132,Entire home/apt,$110.00,2,16,2014-08-01,331
812,7262358,Modern and Comfortable Suite,38014746,Desiree,Madison Park,47.63051111930501,-122.28177129951527,Entire home/apt,$210.00,1,2,2015-08-07,338
813,723723,BAMBOO BUNGALOW ,3740695,Bamboo,Harrison/Denny-Blaine,47.619662371980496,-122.28955653874908,Entire home/apt,$155.00,20,49,2015-09-01,365
814,4757025,Charming and Private-AAA Location,8993600,Ella,Harrison/Denny-Blaine,47.625434462842705,-122.29043889679272,Entire home/apt,$168.00,1,75,2015-12-30,150
815,3334052,Convenient E Capitol Hill Studio!,937951,Ana,Minor,47.62033230426741,-122.29553458518288,Entire home/apt,$62.00,2,44,2015-12-30,353
816,7036707,Madison Valley Garden Cottage,33203690,Kim,Harrison/Denny-Blaine,47.623026014398754,-122.29529805126906,Entire home/apt,$80.00,2,25,2015-12-27,303
817,5272327,Mini-apt Seattle w/ bkyard oasis!,828164,Emily,Harrison/Denny-Blaine,47.62250279036886,-122.29561574982893,Entire home/apt,$105.00,2,28,2015-11-28,157
818,3921664,Cozy Suite Near Capitol Hill & Lake,20314969,Ariel,Harrison/Denny-Blaine,47.62416949934836,-122.29304472909556,Private room,$50.00,1,2,2016-01-03,87
819,9974658,Bleu Papillon Room,3740695,Bamboo,Harrison/Denny-Blaine,47.619316900119074,-122.28737367572573,Private room,$70.00,20,0,,59
820,2727984,Classic Seattle,13960065,Alan,Harrison/Denny-Blaine,47.61839317784939,-122.2867805569107,Private room,$165.00,2,1,2015-08-30,216
821,794633,Guest House in Madison Valley,2012892,J,Harrison/Denny-Blaine,47.6253607113125,-122.29151781936785,Entire home/apt,$79.00,1,270,2015-12-21,337
822,3959442,"Modern Studio, Lovely Neighborhood",20519441,Rebecca,,47.609501728472864,-122.31177157702528,Entire home/apt,$95.00,3,68,2015-12-27,351
823,6761267,Cherry Hill Carriage House,35396029,Nick,Minor,47.60676849413972,-122.31343767450304,Entire home/apt,$90.00,1,52,2015-12-13,322
824,6824408,Home near downtown Seattle,5325813,Greg,Minor,47.60510733905768,-122.30370783228071,Entire home/apt,$380.00,3,3,2015-09-07,0
825,2526129,Central Seattle Home + Garden,12935059,Suzanne,Minor,47.61190610175385,-122.30334868505156,Entire home/apt,$225.00,3,3,2015-07-15,85
826,7859906,Modern Room Close To All the Action,40861497,Brant,Minor,47.61136902136103,-122.31452866921532,Private room,$60.00,1,12,2015-12-30,68
827,9636248,Large 1B condo w/views Capitol Hill,22267748,Shikha,Minor,47.613518092190134,-122.31160539156313,Entire home/apt,$100.00,2,0,,359
828,4623541,"Spacious 2BR/2.5 bath, gr8 location",23946949,Laura,Minor,47.61109190945406,-122.30664837694637,Entire home/apt,$157.00,2,25,2015-12-07,156
829,1970725,"Private entrance, great location",10175895,Mark,Minor,47.615628149985454,-122.30783687851385,Private room,$110.00,3,43,2015-10-20,365
830,4418480,Be Close to Everything on The Hill,9929496,Nick,Minor,47.61251670497654,-122.31434526003113,Entire home/apt,$150.00,2,8,2015-12-22,365
831,911001,Beautiful Town Home - Capitol Hill,1635606,Peter,Minor,47.61397307404379,-122.30788827000364,Entire home/apt,$203.00,7,0,,235
832,6670332,Peaceful home in S. Capitol Hill,20758898,Rob,Minor,47.608442486663115,-122.31037597400976,Entire home/apt,$145.00,2,15,2015-11-16,331
833,1249060,1BR Apt w/ Kitchen & Huge Backyard,2575305,Noelle,Minor,47.605185793105285,-122.31230222073313,Entire home/apt,$85.00,1,74,2015-11-10,75
834,1566487,Modern/Minimalist Apt next2 dwntown,8201710,Rodrigo,Minor,47.603088586074286,-122.30523403516216,Entire home/apt,$79.00,1,104,2015-12-08,361
835,9711153,Lovely Cottage; Heart of Seattle.,43229398,Camellia,,47.612475395205685,-122.30858195406587,Shared room,$40.00,1,6,2015-12-22,110
836,444221,Cozy Bedroom @ Cherry Hill House,2203746,Monika,Minor,47.60552278815629,-122.30753011695194,Private room,$49.00,1,79,2015-12-19,137
837,1018204,Back Cabin Loft @ Cherry Hill House,2203746,Monika,Minor,47.60562332261326,-122.30890546594419,Private room,$56.00,1,79,2015-12-18,192
838,4856986,Three Floors & Rooftop Deck Central,24986285,Mar,Minor,47.605812709660256,-122.3040398399683,Entire home/apt,$330.00,1,4,2015-11-27,135
839,2130652,"Lovely 2BR Central, quiet, parking!",10870042,Luna Farm,Minor,47.60998161167129,-122.30463983646948,Entire home/apt,$150.00,2,96,2015-12-18,302
840,5524530,Special Events Venue and Guesthouse,9555890,Melissa,Minor,47.606796138621995,-122.30908568485607,Entire home/apt,$350.00,1,7,2015-09-25,332
841,9216874,Modern Central District Townhouse,28723135,Meg,Minor,47.602309649992286,-122.30579815011585,Entire home/apt,$145.00,2,2,2015-12-01,48
842,7971395,Nice Private bedroom Near Downtown,42063487,Cindy,Minor,47.60489136952938,-122.30671025942999,Private room,$67.00,1,10,2015-12-23,359
843,2593263,Spring Street Center Room 2,8932486,Paul,Minor,47.61066814229506,-122.3125533725023,Private room,$69.00,2,52,2015-10-26,358
844,443580,Sweet Cabin @ the Cherry Hill House,2203746,Monika,Minor,47.60663950616629,-122.30813977196972,Private room,$52.00,1,99,2015-12-19,240
845,1614502,"Artistic home, free parking",8594245,Kate,Minor,47.61025306382735,-122.30504930183336,Private room,$75.00,2,71,2015-11-08,365
846,4477426,Chef's Luxurious Townhouse,5680459,Micah,Minor,47.60315575549828,-122.30985527636497,Private room,$90.00,1,28,2015-09-07,365
847,7648716,Central Dist King Bd & Ensuite Bath,24986285,Mar,Minor,47.60440567131561,-122.30542912804277,Private room,$130.00,1,5,2015-09-01,131
848,9696912,Quietude near downtown w/ parking,3975133,Sam,Minor,47.61067856169876,-122.31267153040274,Private room,$65.00,3,0,,89
849,3585592,Urban Loft in Trendy Capitol Hill,15450521,Matt,Capitol Hill,47.61577893596818,-122.30682588342886,Entire home/apt,$155.00,1,10,2015-09-08,184
850,3757858,Share - Geeks Paradise ,19196841,Andy,Minor,47.60977692020093,-122.3130000524823,Shared room,$79.00,1,15,2015-10-19,360
851,7219838,Residential Area Near Cap Hill,23270234,Alexa,Minor,47.60614936046147,-122.30385749227615,Shared room,$60.00,1,18,2015-12-16,89
852,6022715,The Thrifter Central District 2Bed,1459013,Andrew + Danielle,Minor,47.606612610869256,-122.30663788977121,Entire home/apt,$115.00,7,1,2015-06-28,238
853,7685745,"Cozy Home near Stadiums, Downtown",14387226,Sarah,Minor,47.60591072855372,-122.3054460005485,Private room,$60.00,2,8,2015-10-05,362
854,4565370,The Reading Room at The Farmhouse,4349190,Rachel & Jon,Minor,47.60338844044182,-122.3074369687219,Private room,$70.00,1,33,2015-12-07,338
855,4783817,Sunny Capitol Hill Room in 4plex,8570233,Ron,Minor,47.6117310242863,-122.30826747009763,Private room,$80.00,2,3,2015-12-29,89
856,2593176,Spring Street Center Room 4,8932486,Paul,Minor,47.611110510307185,-122.31196192197982,Private room,$70.00,2,68,2015-12-30,352
857,3143227,Spring Street Center Room 1 ,8932486,Paul,Minor,47.61107512723588,-122.31362671917574,Private room,$55.00,2,70,2015-12-26,348
858,1214306,Private Bed/bath in Home: green (A),3894778,Summer,Minor,47.61600213564987,-122.30806037546648,Private room,$72.00,2,94,2015-09-10,346
859,9448215,Capital hill,48441443,Savannah,,47.61107854284731,-122.31282005722359,Private room,$67.00,1,1,2015-12-12,365
860,9369481,Capital hilll Victorian,48441443,Savannah,,47.610174180813395,-122.31279919340841,Private room,$58.00,1,0,,365
861,3533224,Cozy Room in Seattle,8303342,Michael,Minor,47.60590763613759,-122.31394683611158,Private room,$70.00,1,136,2015-12-22,351
862,443736,Private studio apartment with deck,2203746,Monika,Minor,47.605874570851384,-122.3079306886998,Entire home/apt,$81.00,1,51,2015-12-13,245
863,6675927,Contemporary Urban - Master Bedroom,11346794,Jon,Minor,47.616873987449395,-122.3032697208691,Private room,$58.00,1,49,2015-12-29,165
864,1772119," Cherry Hill Cozy, Budget Loft-Bed ",9555890,Melissa,Minor,47.60620715184495,-122.30683458000013,Private room,$58.00,2,68,2015-11-29,342
865,7808495,Near Seattle University on Cap Hill,1675559,Dan,Minor,47.6097965005051,-122.31532968312956,Private room,$100.00,1,4,2015-10-19,120
866,4539948,Cozy Private Loft Apt with Balcony,8200345,Rachel,Minor,47.61040168539943,-122.31387395092968,Entire home/apt,$110.00,2,34,2015-12-01,14
867,7768727,Perfect Escape in Heart of Seattle,40861497,Brant,Minor,47.60994589077138,-122.31563727442878,Private room,$75.00,2,16,2015-12-27,361
868,769213,Private Garden Apt w/ Soaking Tub,4057441,Kt,Minor,47.60956186323318,-122.31509885196124,Entire home/apt,$124.00,3,164,2016-01-02,336
869,5328449,Spectacular View on Capitol Hill,1870462,Amy & Sean,Minor,47.611535295166604,-122.3143253380698,Entire home/apt,$150.00,2,36,2015-10-26,332
870,1763809,Spring Street Center Room 3,8932486,Paul,Minor,47.610655635469655,-122.31407277869305,Private room,$65.00,2,73,2015-12-29,337
871,1499596,Architect award-winning modern home,273088,Gerry,Minor,47.60293949917975,-122.30840894035538,Entire home/apt,$225.00,2,6,2015-07-06,9
872,4737727,Peaceful Room in Central Seattle,5365080,Jessica,Minor,47.61002733935078,-122.30436643052948,Private room,$70.00,12,3,2015-08-20,0
873,8242212,Beautiful modern retreat,1551432,Tiffany,,47.60332553469387,-122.31386467665844,Entire home/apt,$105.00,1,8,2015-12-30,365
874,8186781,Charming Capitol Hill House.,16882707,Wazhma,Minor,47.610358291341846,-122.3140323051812,Entire home/apt,$158.00,2,16,2015-12-22,142
875,7229015,Private room/bath just for you!,37373833,Minh-Chau,Minor,47.60415027153781,-122.30323448501221,Private room,$69.00,2,29,2015-12-17,363
876,5814207,Cozy Condo Close to Everything!,23259103,Ben,Minor,47.60213708281796,-122.31414249916209,Entire home/apt,$80.00,2,0,,256
877,2274086,Beautiful private Capitol Hill room,11610220,Jack And Kate,Minor,47.61241592914583,-122.31450401225334,Private room,$99.00,1,17,2015-07-31,365
878,4387985,Cozy 2BD Seattle Home w/ Hot Tub,22737225,David,Minor,47.6112213774844,-122.30694433388378,Entire home/apt,$165.00,2,47,2015-12-28,235
879,9909445,Seattle Studio Retreat,15438773,Jessica,Minor,47.60767916681336,-122.31571531493064,Entire home/apt,$70.00,1,0,,82
880,7664899,2 private bedrooms in modern house,3521745,Alex,,47.605474794451425,-122.30947750897684,Private room,$118.00,1,3,2015-10-24,365
881,4773614,Charming 1 bedroom in Capitol Hill,2161126,Natasha,Minor,47.613500924317776,-122.31275202654032,Entire home/apt,$100.00,4,2,2015-03-22,296
882,3946674,The Corner Room at The Farmhouse,4349190,Rachel & Jon,Minor,47.6019224184471,-122.30797866295534,Private room,$90.00,1,33,2015-12-22,361
883,8616488,Capitol Hill Pine St. 98 walk score,29755473,Roy,,47.613276405953464,-122.31499743142014,Entire home/apt,$81.00,1,11,2016-01-02,77
884,7518316,"Modern home, in Capitol Hill!",25084775,Athena,,47.609104117931004,-122.31114998875164,Entire home/apt,$70.00,1,3,2016-01-03,329
885,5259194,"Fun/Cool House on Cap Hill, Bdrm #1",27128557,Louis & Kevin,Minor,47.6118005661315,-122.31416139403605,Private room,$69.00,1,94,2015-12-25,120
886,9256702,Spacious loft apt centrally located,48088339,Maja,Minor,47.6094176820892,-122.31210067984286,Entire home/apt,$90.00,2,3,2015-12-21,341
887,9240289,Single Bedroom in cap hill/CD,48025941,Lauren,Minor,47.615617185913045,-122.30434578578158,Private room,$75.00,1,0,,36
888,2032805,Victorian Charm on Cherry Hill,9555890,Melissa,Minor,47.607946153437354,-122.30754023332705,Private room,$70.00,2,52,2015-11-17,340
889,3751503,Geeks Paradise ,19196841,Andy,Minor,47.61008938386134,-122.31368058540363,Entire home/apt,$179.00,1,32,2015-08-04,365
890,7581974,Central District Simple Clean Queen,24986285,Mar,Minor,47.604095585662144,-122.30540894196074,Private room,$105.00,1,8,2015-09-02,0
891,6558980,Brand New Modern Townhome,7219180,Julie,,47.61108859254959,-122.3158229308303,Entire home/apt,$110.00,2,4,2015-10-20,179
892,2399736,"Spacious Lovely 2BR, Quiet, Parking",10870042,Luna Farm,Minor,47.610575105488245,-122.30440130112288,Entire home/apt,$150.00,2,81,2015-12-10,278
893,8674765,Quaint modern studio in Cap Hill,41879983,Rebecca,,47.613723902081915,-122.30916429038656,Entire home/apt,$75.00,3,0,,334
894,6004165,Private 420 Studio near downtown,29448972,Sue Ann,Minor,47.61006630122117,-122.30488121563559,Entire home/apt,$75.00,2,3,2015-12-23,249
895,1826155,"Seattle ""Sweet Suite"" Cherry Hill ",9555890,Melissa,Minor,47.60646090300378,-122.30747838724443,Private room,$111.00,2,75,2015-12-17,343
896,4857192,Central Dist Townhome  2 Twin Bed/s,24986285,Mar,Minor,47.6063218446013,-122.30557718298296,Private room,$108.00,1,8,2015-09-02,135
897,7748905,Central District Get-a-way,11769189,Joshua,Minor,47.605501776376585,-122.303836938887,Private room,$82.00,2,24,2015-12-22,321
898,973859, BY Downtown*Universities*Hospitals,5325813,Greg,Minor,47.60767478303682,-122.30561848864168,Entire home/apt,$115.00,2,81,2015-12-27,365
899,6716380,Spacious 2BR - prime time location,2544050,Jay,Minor,47.613694155123774,-122.30732536255795,Entire home/apt,$220.00,2,10,2015-08-31,185
900,7953211,Central area home w/large backyard,13240442,Adam,Minor,47.607511222270524,-122.30758469273545,Entire home/apt,$114.00,3,4,2015-12-17,357
